사업장명,인허가일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,입소정원,자격소유인원수,총인원수,정제지번주소,정제도로명주소,정제우편번호
동화골든빌아파트경로당,20030611,운영중,,,,,,23,0,23,대구광역시 북구 동천동 891번지,,
그린빌6단지아파트경로당,20040204,운영중,,,,,,0,0,44,대구광역시 북구 국우동 1080번지,,
부영e-그린타운경로당,20040514,운영중,,,,,,0,0,32,대구광역시 북구 동천동 914번지,,
진목경로당,20040506,운영중,,,,,,0,0,34,대구광역시 북구 침산동 1030-1번지,,
동서리치모아경로당,20040604,운영중,,,,,,0,0,31,대구광역시 북구 서변동 1772번지,,
U대회선수촌2단지경로당,20040615,운영중,,,,,,0,0,45,대구광역시 북구 동변동 682번지,,
선수촌1단지경로당,20040622,운영중,,,,,,23,0,0,대구광역시 북구 동변동 697번지,,
화성그랜드파크경로당,20040624,운영중,,,,,,0,0,6,대구광역시 북구 구암동,,
선수촌1단지경로당,20040622,운영중,,,,,,0,0,5,대구광역시 북구 동변동 697-697번지,,
칠곡7단지부영아파트경로당,20040722,운영중,,,,,,0,0,5,대구광역시 북구 구암동 789-2번지,,
영남네오빌블루경로당,20040827,운영중,,,,,,0,0,3,대구광역시 북구 서변동 1766번지,,
칠성우방맨션노인회,20040827,운영중,,,,,,0,0,3,대구광역시 북구 칠성동2가 355-1번지,,
칠곡6단지부영아파트경로당,20040908,운영중,,,,,,0,0,3,대구광역시 북구 구암동 789-1번지,,
칠곡3단지부영아파트노인정,20040916,운영중,,,,,,0,0,1,대구광역시 북구 구암동 787-3번지,,
칠곡5단지부영아파트노인정,20040916,운영중,,,,,,0,0,2,대구광역시 북구 구암동 789번지,,
화성센트럴파크경로당,20041006,운영중,,,,,,0,0,5,대구광역시 북구 동천동 950번지,,
우방하이츠경로당,20001215,운영중,,,,,,0,0,0,대구광역시 북구 동천동 889번지,,
은마아파트경로당,20000417,운영중,,,,,,28,0,0,대구광역시 북구 태전동 254-3번지,,
복현화성타운경로당,20010502,운영중,,,,,,28,0,0,대구광역시 북구 복현동 539-1번지,,
그린빌3단지아파트,20010612,운영중,,,,,,32,0,0,대구광역시 북구 구암동 786번지,,
동화타운경로당,20010612,운영중,,,,,,37,0,0,대구광역시 북구 관음동 1383-1번지,,
칠곡현대아파트경로당,20011109,운영중,,,,,,34,0,0,대구광역시 북구 국우동 1110-3번지,,
칠곡그린빌2단지경로당,20011201,운영중,,,,,,0,0,0,대구광역시 북구 구암동 772번지,,
늘품경로당,20061128,운영중,,,,,,38,0,1,대구광역시 달서구 이곡동 1338-6번지,,
월성동삼성래미안경로당,20070123,운영중,,,,,,76,0,1,대구광역시 달서구 월성동 1300번지,,
유천포스코더?？경로당,20070713,운영중,,,,,,27,0,1,대구광역시 달서구 유천동 488번지,,
성당 코오롱하늘채 경로당,20080326,운영중,,,,,,30,0,0,대구광역시 달서구 감삼동 287-57번지,,
장기주공 아파트 경로당,20050727,운영중,,,,,,0,0,1,대구광역시 달서구 장기동 515번지,,
롯데캐슬레이크 경로당,20051213,운영중,,,,,,75,0,1,대구광역시 달서구 도원동 677-1번지,,
대곡청구제네스아파트 경로당,20051223,운영중,,,,,,35,0,1,대구광역시 달서구 대곡동 1031번지,,
진천코오롱하늘채아파트 경로당,20051223,운영중,,,,,,23,0,1,대구광역시 달서구 진천동 716-6번지,,
율지경로당,20051223,운영중,,,,,,40,0,1,대구광역시 달서구 이곡동 662-5번지,,
대곡한라하우젠트경로당,20060223,운영중,,,,,,47,0,1,대구광역시 달서구 대곡동 46번지,,
신달서 경로당,19930517,운영중,,,,,,30,1,1,대구광역시 달서구 성당동 728-1번지,,
이안진천아파트 경로당,20060821,운영중,,,,,,49,0,1,대구광역시 달서구 진천동 561-5번지,,
신당한화꿈에그린 경로당,20060821,운영중,,,,,,43,0,1,대구광역시 달서구 신당동 682-30번지,,
대남 경로당,20060905,운영중,,,,,,38,0,1,대구광역시 달서구 송현동 1956-9번지,,
두류3동 경로당,20030626,운영중,,,,,,48,0,0,대구광역시 달서구 두류동 486-2번지,,
경로당,20030718,운영중,,,,,,24,0,0,대구광역시 달서구 장기동 812번지,,
대곡이오스 경로당,20030811,휴업 등,,,,,,20,0,0,대구광역시 달서구 대곡동 58번지,,
앞산청구제네스 경로당,20031029,운영중,,,,,,27,0,0,대구광역시 달서구 송현동 1943번지,,
우방드림시티경로당,20031029,운영중,,,,,,159,0,0,대구광역시 달서구 감삼동 521번지,,
앞산청구제네스경로당,20031029,운영중,,,,,,27,0,1,대구광역시 달서구 송현동 1943번지,,
죽전그린빌 경로당,20031217,운영중,,,,,,27,0,1,대구광역시 달서구 죽전동 368번지 106 106동 301호,,
호림경로당,20040419,운영중,,,,,,0,0,26,대구광역시 달서구 호산동 368-2번지,,
용산롯데캐슬그랜드경로당,20041104,운영중,,,,,,123,0,1,대구광역시 달서구 용산동 230-10번지,,
영남네오빌파크 경로당,20041203,운영중,,,,,,1,0,1,대구광역시 달서구 용산동 230-10번지,,
월배경로당,20041103,운영중,,,,,,1,0,1,대구광역시 달서구 진천동 322번지,,
성서주공6단지경로당,19990614,운영중,,,,,,35,0,0,대구광역시 달서구 용산동 414-4번지,,
용산2차서한화성타운경로당,19991118,운영중,,,,,,30,0,0,대구광역시 달서구 용산동 919번지,,
송현주공2단지경로당,19990206,운영중,,,,,,85,0,0,대구광역시 달서구 상인동 860번지,,
한마음타운경로당,19990208,운영중,,,,,,87,0,0,대구광역시 달서구 용산동 419-1번지,,
용산1차서한화성타운,19990701,운영중,,,,,,37,0,0,대구광역시 달서구 용산동 955번지,,
용산영남타운경로당,19991201,운영중,,,,,,20,0,0,대구광역시 달서구 용산동 914번지,,
용산2차우방타운경로당,20000515,운영중,,,,,,26,0,0,대구광역시 달서구 용산동 928번지,,
용산세광태왕2차타운경로당,20000517,운영중,,,,,,36,0,0,대구광역시 달서구 용산동 935번지,,
용산현대우방타운,20000517,운영중,,,,,,34,0,0,대구광역시 달서구 용산동 918번지,,
용산보성타운경로당,20000701,운영중,,,,,,47,0,0,대구광역시 달서구 용산동 937번지,,
용산청구타운경로당,20000725,운영중,,,,,,25,0,0,대구광역시 달서구 용산동 929번지,,
배실경로당,20001006,운영중,,,,,,39,0,0,대구광역시 달서구 이곡동 1183-1번지,,
사령봉경로당,20001129,운영중,,,,,,35,0,0,대구광역시 달서구 이곡동 1216번지,,
삼성한국형아파트경로당,20000317,운영중,,,,,,77,0,0,대구광역시 달서구 호산동 350번지,,
삼성명가타운경로당,20000801,운영중,,,,,,142,0,0,대구광역시 달서구 파호동 89번지,,
화성하이츠경로당,20000223,운영중,,,,,,23,0,0,대구광역시 달서구 상인동 75번지,,
시지태왕아너스경로당,20081008,운영중,,,,,,0,,,대구광역시 수성구 시지동,,
시지월드메르디앙경로당,20100311,운영중,,,,,,0,,,대구광역시 수성구 시지동,,
아이프라임시지경로당,20111011,운영중,,,,,,0,,,대구광역시 수성구 시지동,,
사월경로당,19890623,운영중,,,,,,0,,,대구광역시 수성구 사월동,,
매호경로당,19921231,운영중,,,,,,0,,,대구광역시 수성구 매호동,,
매호공원경로당,19970805,운영중,,,,,,0,,,대구광역시 수성구 매호동,,
누리타운경로당,19951028,운영중,,,,,,0,,,대구광역시 수성구 매호동,,
하나타운경로당,19951123,운영중,,,,,,0,,,대구광역시 수성구 매호동,,
두레타운경로당,19951123,운영중,,,,,,0,,,대구광역시 수성구 매호동,,
매호협화타운경로당,19960725,운영중,,,,,,0,,,대구광역시 수성구 매호동,,
중부리경로당,19961209,운영중,,,,,,0,,,대구광역시 수성구 중동,,
동서타운학수정경로당,19961026,운영중,,,,,,0,,,대구광역시 수성구 매호동,,
사월보성타운경로당,19970602,운영중,,,,,,0,,,대구광역시 수성구 사월동,,
시지2차서한타운경로당,19970908,운영중,,,,,,0,,,대구광역시 수성구 매호동,,
시지3차신매보성타운경로당,19980522,운영중,,,,,,0,,,대구광역시 수성구 신매동,,
신매우방타운경로당,19990323,운영중,,,,,,0,,,대구광역시 수성구 신매동,,
매호2차동서타운경로당,20000905,운영중,,,,,,0,,,대구광역시 수성구 매호동,,
시지우방하이츠경로당,20010518,운영중,,,,,,0,,,대구광역시 수성구 매호동,,
시지2차태왕하이츠경로당,20011025,운영중,,,,,,0,,,대구광역시 수성구 매호동,,
시지1차태왕하이츠경로당,20011211,운영중,,,,,,31,,,대구광역시 수성구 신매동,,
시지태왕리더스경로당,20060102,운영중,,,,,,0,,,대구광역시 수성구 사월동,,
매호청구하이츠빌경로당,20100803,운영중,,,,,,26,,,대구광역시 수성구 매호동,,
시지대성유니드경로당,20111024,운영중,,,,,,25,,,대구광역시 수성구 사월동,,
각계경로당,19991231,운영중,,,,,,0,,,대구광역시 수성구 만촌동,,
범물2동경로당,20000104,운영중,,,,,,0,,,대구광역시 수성구 범물동,,
대흥경로당,20020115,운영중,,,,,,0,,,대구광역시 수성구 대흥동,,
신매공원경로당,19970506,운영중,,,,,,0,,,대구광역시 수성구 신매동,,
천마타운경로당,19940930,운영중,,,,,,0,,,대구광역시 수성구 신매동,,
에덴맨션경로당,19941227,운영중,,,,,,0,,,대구광역시 수성구 신매동,,
대백신화창신아파트경로당,19941227,운영중,,,,,,0,,,대구광역시 수성구 신매동,,
시지두성타운경로당,19950210,운영중,,,,,,0,,,대구광역시 수성구 신매동,,
삼주한라협화아파트경로당,19950223,운영중,,,,,,0,,,대구광역시 수성구 신매동,,
시지보성서한타운경로당,19960327,운영중,,,,,,33,,,대구광역시 수성구 신매동,,
시지청솔타운경로당,19960509,운영중,,,,,,0,,,대구광역시 수성구 신매동,,
시지동서타운경로당,19960701,운영중,,,,,,0,,,대구광역시 수성구 신매동,,
시지태왕3차하이츠경로당,20030214,운영중,,,,,,0,,,대구광역시 수성구 신매동,,
시지효성백년가약 2단지경로당,20091231,운영중,,,,,,0,,,대구광역시 수성구 신매동,,
웰리치시지경로당,20110112,운영중,,,,,,0,,,대구광역시 수성구 욱수동,,
시지경로당,19890623,운영중,,,,,,0,,,대구광역시 수성구 시지동,,
가천경로당,19890623,운영중,,,,,,71,,,대구광역시 수성구 가천동,,
노변동서우방타운경로당,19970625,운영중,,,,,,0,,,대구광역시 수성구 시지동,,
연호경로당,19970625,운영중,,,,,,0,,,대구광역시 수성구 연호동,,
노변경로당,19921231,운영중,,,,,,92,,,대구광역시 수성구 노변동,,
고산농협경로당,19951223,운영중,,,,,,0,,,대구광역시 수성구 시지동,,
하연지경로당,20030312,운영중,,,,,,0,,,대구광역시 수성구 연호동,,
청구전원아파트경로당,19910706,운영중,,,,,,0,,,대구광역시 수성구 시지동,,
제림은탑맨션경로당,19950415,운영중,,,,,,0,,,대구광역시 수성구 시지동,,
노변청구타운경로당,19970318,운영중,,,,,,34,,,대구광역시 수성구 시지동,,
고산노변타운경로당,19970424,운영중,,,,,,0,,,대구광역시 수성구 시지동,,
노변다숲경로당,19970704,운영중,,,,,,0,,,대구광역시 수성구 시지동,,
시지대백맨션경로당,19980725,운영중,,,,,,0,,,대구광역시 수성구 시지동,,
오성경로당,20020316,운영중,,,,,,,,,대구광역시 수성구 연호동,,
노변대백맨션경로당,20000325,운영중,,,,,,0,,,대구광역시 수성구 노변동,,
지산시영2단지경로당,19921231,운영중,,,,,,0,,,대구광역시 수성구 지산동,,
한라타운경로당,19921231,운영중,,,,,,0,,,대구광역시 수성구 지산동,,
화성맨션경로당,19921231,운영중,,,,,,0,,,대구광역시 수성구 지산동,,
영남맨션경로당,19921231,운영중,,,,,,0,,,대구광역시 수성구 지산동,,
지산2동 보성맨션경로당,19921231,운영중,,,,,,0,,,대구광역시 수성구 지산동,,
지산에덴경로당,19921231,운영중,,,,,,0,,,대구광역시 수성구 지산동,,
협화맨션경로당,19921231,운영중,,,,,,0,,,대구광역시 수성구 지산동,,
대우로얄하이츠경로당,20000523,운영중,,,,,,0,,,대구광역시 수성구 지산동,,
범물경로당,19951223,운영중,,,,,,0,,,대구광역시 수성구 범물동,,
범물용지2단지복지관경로당,19921231,운영중,,,,,,0,,,대구광역시 수성구 범물동,,
범물용지아파트경로당,19921231,운영중,,,,,,0,,,대구광역시 수성구 범물동,,
범물시영1단지경로당,19921231,운영중,,,,,,0,,,대구광역시 수성구 범물동,,
보성타운경로당,19921231,운영중,,,,,,0,,,대구광역시 수성구 범물동,,
범물보성맨션경로당,19921231,운영중,,,,,,0,,,대구광역시 수성구 범물동,,
범물청구타운경로당,19930605,운영중,,,,,,0,,,대구광역시 수성구 범물동,,
범물영남타운경로당,19931217,운영중,,,,,,0,,,대구광역시 수성구 범물동,,
범물공원경로당,19970424,운영중,,,,,,0,,,대구광역시 수성구 범물동,,
범물맨션경로당,19930701,운영중,,,,,,0,,,대구광역시 수성구 범물동,,
서한화성경로당,19930701,운영중,,,,,,0,,,대구광역시 수성구 범물동,,
청아맨션경로당,19930701,운영중,,,,,,0,,,대구광역시 수성구 범물동,,
신화맨션경로당,19931001,운영중,,,,,,0,,,대구광역시 수성구 범물동,,
동서노인경로당,19940111,운영중,,,,,,0,,,대구광역시 수성구 범물동,,
에덴타운경로당,19940119,운영중,,,,,,0,,,대구광역시 수성구 범물동,,
보성송정타운경로당,19960403,운영중,,,,,,0,,,대구광역시 수성구 범물동,,
우방미진하이츠경로당,20010419,운영중,,,,,,0,,,대구광역시 수성구 범물동,,
청림맨션경로당,20020530,운영중,,,,,,16,,,대구광역시 수성구 범물동,,
신매경로당,19890623,운영중,,,,,,0,,,대구광역시 수성구 신매동,,
신화빌라트경로당,19970506,운영중,,,,,,0,,,대구광역시 수성구 신매동,,
상동청구타운경로당,19980304,운영중,,,,,,0,,,대구광역시 수성구 상동 247번지,,
파동 제1경로당,19890623,운영중,,,,,,0,,,대구광역시 수성구 파동,,
파동 제2경로당,19890623,운영중,,,,,,0,,,대구광역시 수성구 파동 파동제2경로당,,
대자연1차경로당,19890623,운영중,,,,,,0,,,대구광역시 수성구 파동,,
대자연2차경로당,19890623,운영중,,,,,,0,,,대구광역시 수성구 파동,,
송원맨션경로당,19920624,운영중,,,,,,30,,,대구광역시 수성구 파동,,
우방송현하이츠경로당,20000930,운영중,,,,,,67,0,0,대구광역시 달서구 송현동 906번지,,
월촌보성화성타운경로당,20001111,운영중,,,,,,28,0,0,대구광역시 달서구 상인동 821번지,,
용산청구블루빌타운,20010102,운영중,,,,,,31,0,0,대구광역시 달서구 용산동 917번지,,
용산파크타운경로당,20010424,운영중,,,,,,24,0,0,대구광역시 달서구 용산동 912번지,,
미리샘경로당,19981215,운영중,,,,,,37,0,0,대구광역시 달서구 도원동 1444번지,,
송공경로당,19980716,운영중,,,,,,51,0,0,대구광역시 달서구 송현동 798-122번지,,
송현제림타운경로당,19980124,운영중,,,,,,34,0,0,대구광역시 달서구 송현동 110번지,,
상인2동경로당,19981220,운영중,,,,,,115,0,0,대구광역시 달서구 상인동 1421-10번지,,
성당1동경로당,19990929,운영중,,,,,,80,0,1,대구광역시 달서구 성당동 202-51번지,,
용산동서우방타운경로당,19990625,운영중,,,,,,41,0,0,대구광역시 달서구 용산동 956번지,,
용산우방미진태왕타운경로당,19990519,운영중,,,,,,33,0,0,대구광역시 달서구 용산동 936번지,,
상인자이 경로당,20080611,운영중,,,,,,21,0,0,대구광역시 달서구 상인동 133번지 105 105동 904호,,
당산경로당,20080618,운영중,,,,,,50,0,0,대구광역시 달서구 신당동 1677-4번지,,
듀류1동경로당,19970601,운영중,,,,,,75,0,0,대구광역시 달서구 두류동 804-125번지,,
신촌경로당,19970615,운영중,,,,,,112,0,0,대구광역시 달서구 두류동 840-232번지,,
용산우방타운,19971219,운영중,,,,,,40,0,0,대구광역시 달서구 용산동 807번지,,
성서주공8단지경로당,19980713,운영중,,,,,,75,0,0,대구광역시 달서구 용산동 412-5번지,,
성서주공4단지경로당,19970918,운영중,,,,,,0,0,0,대구광역시 달서구 이곡동 1258-3번지,,
이곡서한2차아파트경로당,19970228,운영중,,,,,,69,0,0,대구광역시 달서구 이곡동 1308-1번지,,
오정경로당,19970826,운영중,,,,,,50,0,0,대구광역시 달서구 신당동 531번지,,
와룡경로당,19970826,운영중,,,,,,66,0,0,대구광역시 달서구 신당동 1759-1번지,,
세광그린맨션경로당,19970404,운영중,,,,,,23,0,0,대구광역시 달서구 진천동 472번지,,
달맞이맨션경로당,19970508,운영중,,,,,,25,0,0,대구광역시 달서구 진천동 782번지,,
도원동산새마을경로당,19970219,운영중,,,,,,49,0,0,대구광역시 달서구 도원동 1457번지,,
도원동별메마을경로당,19970307,운영중,,,,,,58,0,0,대구광역시 달서구 도원동 1442번지,,
한실들마을1차경로당,19970430,운영중,,,,,,95,0,0,대구광역시 달서구 도원동 1429번지,,
가람마을1단지경로당,19970620,운영중,,,,,,90,0,0,대구광역시 달서구 도원동 1439번지,,
한실들마을2차경로당,19970430,운영중,,,,,,55,0,0,대구광역시 달서구 도원동 1429번지,,
아람마을경로당,19970729,운영중,,,,,,47,0,0,대구광역시 달서구 도원동 1440번지,,
가람마을2단지경로당,19970822,운영중,,,,,,62,0,0,대구광역시 달서구 도원동 1439번지,,
나래마을경로당,19970909,운영중,,,,,,60,0,0,대구광역시 달서구 도원동 1428번지,,
해맞이경로당,19970621,운영중,,,,,,35,0,0,대구광역시 달서구 송현동 209번지,,
성서보람타운경로당,19971119,운영중,,,,,,39,0,0,대구광역시 달서구 용산동 410-2번지,,
서촌경로당,19970601,운영중,,,,,,25,0,0,대구광역시 달서구 용산동 517번지,,
성당에덴경로당,19980204,운영중,,,,,,38,0,0,대구광역시 달서구 성당동 87-1번지,,
성당경로당,19980605,운영중,,,,,,38,0,0,대구광역시 달서구 성당동 531번지,,
우방죽전타운경로당,19980407,운영중,,,,,,57,0,0,대구광역시 달서구 용산동 221번지,,
성서1차영남우방경로당,19980430,운영중,,,,,,46,0,0,대구광역시 달서구 용산동 414-1번지,,
성서청구타운경로당,19980527,운영중,,,,,,47,0,0,대구광역시 달서구 용산동 416-5번지,,
새동네경로당,19980630,운영중,,,,,,44,0,0,대구광역시 달서구 용산동 459-1번지,,
고모경로당,19991005,운영중,,,,,,46,,,대구광역시 수성구 고모동,,
지산서한이다음아파트경로당,19920624,운영중,,,,,,16,,,대구광역시 수성구 지산동,,
청구하이츠경로당,19981202,운영중,,,,,,25,,,대구광역시 수성구 파동,,
두산경로당,19921231,운영중,,,,,,0,,,대구광역시 수성구 두산동,,
느지경로당,19921231,운영중,,,,,,0,,,대구광역시 수성구 만촌동,,
두산제1경로당,19960509,운영중,,,,,,0,,,대구광역시 수성구 두산동,,
지산경로당,19971024,운영중,,,,,,0,,,대구광역시 수성구 지산동,,
수동경로당,19890623,운영중,,,,,,0,,,대구광역시 수성구 지산동,,
새마을경로당,19890623,운영중,,,,,,0,,,대구광역시 수성구 지산동,,
지산목련아파트경로당,19890623,운영중,,,,,,0,,,대구광역시 수성구 지산동,,
녹원맨션경로당,19921231,운영중,,,,,,0,,,대구광역시 수성구 지산동,,
동서맨션경로당,19921231,운영중,,,,,,0,,,대구광역시 수성구 지산동,,
청구타운경로당,19921231,운영중,,,,,,0,,,대구광역시 수성구 지산동,,
지산시영5단지복지관경로당,19921231,운영중,,,,,,0,,,대구광역시 수성구 지산동,,
동서무학맨션경로당,19950630,운영중,,,,,,0,,,대구광역시 수성구 지산동,,
보성맨션경로당,19961026,운영중,,,,,,0,,,대구광역시 수성구 지산동,,
지산2동경로당,20111227,운영중,,,,,,0,,,대구광역시 수성구 지산동,,
호반송학경로당,19910215,운영중,,,,,,0,,,대구광역시 수성구 지산동,,
지산우방타운경로당,19920310,운영중,,,,,,0,,,대구광역시 수성구 지산동,,
현대맨션경로당,19920310,운영중,,,,,,0,,,대구광역시 수성구 지산동,,
청산맨션경로당,19920310,운영중,,,,,,30,,,대구광역시 수성구 지산동,,
욱수경로당,19920310,운영중,,,,,,0,,,대구광역시 수성구 욱수동,,
수성Sk리더스뷰경로당,20131106,운영중,,,,,,0,,,대구광역시 수성구 두산동,,
만촌우방하이츠경로당,20140402,운영중,,,,,,0,,,대구광역시 수성구 만촌동,,
코오롱하늘채수경로당,20140528,운영중,,,,,,,,,대구광역시 수성구 범어동,,
범어역우방유쉘경로당,20140619,운영중,,,,,,0,,,대구광역시 수성구 범어동,,
수성못코오롱하늘채 경로당,20141103,운영중,,,,,,31,,,대구광역시 수성구 파동,,
범어숲화성파크드림S경로당,20141125,운영중,,,,,,20,,,대구광역시 수성구 범어동,,
시지동화아이위시경로당,20141226,운영중,,,,,,21,,,대구광역시 수성구 사월동,,
범어1동제2경로당,20150119,운영중,,,,,,22,,,대구광역시 수성구 범어동,,
시지한신휴플러스아파트경로당,20150331,운영중,,,,,,0,,,대구광역시 수성구 사월동,,
한마음경로당,19931112,운영중,,,,,,0,,,대구광역시 수성구 수성동3가,,
참마음경로당,19970106,운영중,,,,,,0,,,대구광역시 수성구 수성동2가,,
롬바드아파트경로당,20121126,운영중,,,,,,0,,,대구광역시 수성구 수성동2가,,
수성4가경로당,19890623,운영중,,,,,,0,,,대구광역시 수성구 수성동4가,,
미수경로당,19930701,운영중,,,,,,25,,,대구광역시 수성구 수성동4가,,
수성코오롱하늘채경로당,20111007,운영중,,,,,,0,,,대구광역시 수성구 수성동3가,,
신천경로당,19940519,운영중,,,,,,0,,,대구광역시 수성구 수성동4가,,
수성3가롯데캐슬경로당,20100107,운영중,,,,,,0,,,대구광역시 수성구 수성동3가,,
효성해링턴플레이스경로당,20150713,운영중,,,,,,22,,,대구광역시 중구 남산동,,
에코폴리스 동화아이위시 경로당,20160804,운영중,,,,,,,,,대구광역시 달성군 다사읍 서재리,,
대구옥포LH천년나무3단지경로당,20161102,운영중,,,,,,28,,,대구광역시 달성군 옥포면 강림리,,
브라운스톤강북아파트경로당,20151224,운영중,,,,,,0,,,대구광역시 북구 사수동,,
봉3리(하나리움 퀸즈파크) 경로당,20160422,운영중,,,,,,0,,,대구광역시 달성군 유가면 봉리,,
묘2리(안곡마을) 경로당,20120229,운영중,,,,,,20,,,대구광역시 달성군 하빈면 묘리,,
기곡1리(못안) 경로당,20120229,운영중,,,,,,20,,,대구광역시 달성군 하빈면 기곡리,,
기곡1리(터개울) 경로당,20120229,운영중,,,,,,20,,,대구광역시 달성군 하빈면 기곡리,,
한우새로운아파트 경로당,20100730,운영중,,,,,,,,,대구광역시 북구 침산동,,
대구혁신LH천년나무6단지경로당,20160624,운영중,,,,,,0,,,대구광역시 동구 각산동,,
중8리(LH천년나무1단지) 경로당,20160609,운영중,,,,,,50,,,대구광역시 달성군 현풍면 중리 대구테크노폴리스엘에이치천년나무1단지,,
남9리 경로당,20040820,운영중,,,,,,0,,,대구광역시 달성군 논공읍 남리 논공평광행복타운,,
칠성휴먼시아경로당,20120619,운영중,,,,,,0,,,대구광역시 북구 칠성동2가,,
오1리경로당,20160414,운영중,,,,,,33,,,대구광역시 달성군 가창면 오리,,
훼밀리타운경로당,20040831,운영중,,,,,,0,,,대구광역시 북구 관음동,,
상1리 경로당,19920201,운영중,,,,,,42,,,대구광역시 달성군 논공읍 상리,,
북3리 경로당,19901101,운영중,,,,,,35,,,대구광역시 달성군 논공읍 북리,,
대일2리경로당,19930101,운영중,,,,,,35,,,대구광역시 달성군 가창면,,
강림3리(옥포허브시티) 경로당,20151110,운영중,,,,,,71,,,대구광역시 달성군 옥포면,,
대암2리경로당,20151111,운영중,,,,,,25,,,대구광역시 달성군 구지면,,
신천화성파크경로당,20131028,운영중,,,,,,45,,,대구광역시 동구 신천동,,
이시아폴리스더샵2차경로당,20131230,운영중,,,,,,32,,,대구광역시 동구 봉무동,,
신천자이아파트경로당,20140401,운영중,,,,,,39,,,대구광역시 동구 신천동,,
율하우방아이유쉘 경로당,20140715,운영중,,,,,,32,,,대구광역시 동구 율하동 율하우방아이유쉘아파트 커뮤니티센터1층,,
이시아폴리스더샵3차경로당,20140826,운영중,,,,,,54,,,대구광역시 동구 봉무동 경로당,,
대구혁신LH천년나무3단지경로당,20141219,운영중,,,,,,34,,,대구광역시 동구 각산동 대구혁신엘에이치천년나무3단지,,
신서화성파크드림아파트경로당,20120703,운영중,,,,,,51,,,대구광역시 동구 신서동,,
신서퀸덤아파트경로당,20120716,운영중,,,,,,35,,,대구광역시 동구 신서동 신서동퀸덤,,
세계육상선수촌1단지 경로당,20120924,운영중,,,,,,33,,,대구광역시 동구 율하동 세계육상선수촌1단지,,
세계육상선수촌 2단지경로당,20121023,운영중,,,,,,31,,,대구광역시 동구 율하동,,
신천휴먼시아6단지아파트경로당,20130121,운영중,,,,,,45,,,대구광역시 동구 신천동,,
태왕메트로시티경로당,20040220,운영중,,,,,,58,,,대구광역시 동구 효목동,,
이시아폴리스더샵1차경로당,20130424,운영중,,,,,,47,,,대구광역시 동구 봉무동,,
율하휴먼시아9단지경로당,20110310,운영중,,,,,,31,,,대구광역시 동구 율하동 1448번지,,
동명경로당,20110408,운영중,,,,,,70,,,대구광역시 동구 방촌동 1113-103번지,,
신천청아람경로당,20110530,운영중,,,,,,43,,,대구광역시 동구 신천동 200-1번지,,
율하휴먼시아12단지경로당,20111116,운영중,,,,,,35,,,대구광역시 동구 율하동,,
입석2경로당,20111123,운영중,,,,,,63,,,대구광역시 동구 입석동,,
신천동서맨션경로당,20111213,운영중,,,,,,23,,,대구광역시 동구 신천동,,
신천휴먼시아5단지경로당,20111215,운영중,,,,,,42,,,대구광역시 동구 신천동 신천휴먼시아5단지,,
각산태영데시앙경로당,20100701,운영중,,,,,,41,,,대구광역시 동구 각산동 905번지 각산태영데시앙아파트,,
각산푸르지오1단지경로당,20100707,운영중,,,,,,28,,,대구광역시 동구 각산동,,
각산푸르지오2단지경로당,20100707,운영중,,,,,,60,,,대구광역시 동구 각산동,,
신암청아람경로당,20100720,운영중,,,,,,43,,,대구광역시 동구 신암동 480번지 신암청아람아파트,,
율하휴먼시아10단지경로당,20100917,운영중,,,,,,46,,,대구광역시 동구 율하동 1621번지 율하휴먼시아10단지아파트,,
율하휴먼시아11단지경로당,20101007,운영중,,,,,,61,,,대구광역시 동구 율하동 1412번지 율하휴먼시아 11단지,,
방촌제2경로당,19890701,운영중,,,,,,71,,,대구광역시 동구 방촌동 105-2번지,,
73신암아파트경로당,19990327,운영중,,,,,,28,,,대구광역시 동구 신암동 187-5번지,,
태정경로당,20100218,운영중,,,,,,31,,,대구광역시 동구 용수동 96-5번지,,
봉무경로당,20100319,운영중,,,,,,53,,,대구광역시 동구 봉무동 946번지,,
SM안아주아파트경로당,20100331,운영중,,,,,,30,,,대구광역시 동구 율하동 1228번지 경남안아주아파트,,
율하휴먼시아15단지경로당,20100607,운영중,,,,,,43,,32,대구광역시 동구 율하동 1099번지 율하유먼시아15단지,,
지저경로당,19951230,운영중,,,,,,79,0,0,대구광역시 동구 지저동 711-2번지,,
율하휴먼시아6단지 경로당,20090507,운영중,,,,,,40,0,0,대구광역시 동구 율하동 1461번지,,
율하휴먼시아7단지 경로당,20090603,운영중,,,,,,57,0,0,대구광역시 동구 율하동,,
옥정경로당,20090706,운영중,,,,,,24,0,0,대구광역시 동구 내동 416-3번지,,
새터경로당,19980430,운영중,,,,,,28,0,0,대구광역시 동구 신암동 703-39번지,,
동대구삼환나우빌경로당,20091021,운영중,,,,,,28,0,0,대구광역시 동구 신천동 45-3번지,,
신천경로당,20091210,운영중,,,,,,46,0,0,대구광역시 동구 신천동 671-45번지,,
율하뜨란채경로당,20091228,운영중,,,,,,33,0,0,대구광역시 동구 율하동 1020번지,,
진로이스트타운2차경로당,20081027,운영중,,,,,,31,0,0,대구광역시 동구 신암동 373-1번지,,
방촌청구타운경로당,20081112,운영중,,,,,,46,0,0,대구광역시 동구 방촌동,,
