21703211,북구어린이집,유아교육,대구광역시 북구 성북로 49,128.589,35.8919
21704866,장미어린이집,유아교육,대구광역시 북구 매천로동17길 43,128.541,35.9083
21705334,미키키즈어린이집,유아교육,대구광역시 서구 문화로 292,128.565,35.8756
21707737,햇님어린이집,유아교육,대구광역시 북구 팔거천동로 52,128.555,35.9285
21709974,죽곡휴먼시아어린이집,유아교육,대구광역시 달성군 다사읍 대실역북로1길 6,128.466,35.8595
21710177,수성애플트리어린이집,유아교육,대구광역시 수성구 화랑로2길 122,128.637,35.8676
21713259,별초롱어린이집,유아교육,대구광역시 북구 구암로49길 10,128.566,35.9349
21713552,밤비니어린이집,유아교육,대구광역시 수성구 들안로64길 61,128.621,35.8588
21714383,초록하늘채어린이집,유아교육,대구광역시 북구 침산로22길 31,128.593,35.8856
21714596,남대구어린이집,유아교육,대구광역시 남구 대명남로 148-4,128.574,35.835
21716223,송현피노키오어린이집,유아교육,대구광역시 달서구 월배로80길 25,128.552,35.8292
21716892,화니어린이집,유아교육,대구광역시 수성구 동대구로7길 14-14,128.623,35.8342
21718865,아이멘토어린이집,유아교육,대구광역시 달서구 조암로6길 20,128.526,35.8292
21719200,동부어린이집,유아교육,대구광역시 동구 큰고개로 46-2,128.625,35.8888
21721945,대구삼성어린이집,유아교육,대구광역시 중구 달구벌대로 2016-40,128.584,35.8645
21731732,요미요미만촌교육원,유아교육,대구광역시 수성구 화랑로12길 8,128.634,35.871
21747202,꼬마천사놀이방,유아교육,대구광역시 수성구 고산로 90,128.704,35.8377
21747204,아가네집,유아교육,대구광역시 동구 송라로10길 34,128.623,35.8715
21749585,꿈나무어린이집,유아교육,대구광역시 달서구 월배로88길 41,128.555,35.8313
21757934,샘물어린이집,유아교육,대구광역시 수성구 지범로 290,128.648,35.8152
22188443,킨더베베어린이집,유아교육,대구광역시 남구 대명로25길 23-4,128.571,35.8407
22210451,윤성어린이집,유아교육,대구광역시 서구 문화로47길 17-1,128.558,35.8773
22214973,동문어린이집,유아교육,대구광역시 동구 아양로40길 30,128.635,35.8847
22218693,햇살어린이집,유아교육,대구광역시 동구 송라로14길 15,128.62,35.8745
22218925,둥지놀이방,유아교육,대구광역시 동구 효목로13길 41-1,128.638,35.8795
22219372,삼익어린이집,유아교육,대구광역시 서구 평리로 236,128.55,35.8622
22224335,앙팡어린이집,유아교육,대구광역시 서구 북비산로72길 5,128.572,35.8789
22225547,한솔어린이집,유아교육,대구광역시 동구 아양로46길 100,128.64,35.883
