상가업소번호,상호명,상권업종분류명,도로명주소,lat,lng
28275692,라임나무어린이집,유아교육,대구광역시 서구 통학로23길 10-1,35.8709872,128.5617749
28276290,미소담어린이집,유아교육,대구광역시 북구 매전로4길 10-20,35.9081014,128.5425981
28276490,사임당어린이집,유아교육,대구광역시 달서구 계대동문로 123,35.856222,128.5059314
28278614,에이케이아이터어린이집,유아교육,대구광역시 달서구 월배로11길 33,35.8147896,128.5184275
28278674,아이뜰어린이집,유아교육,대구광역시 수성구 희망로36길 122-23,35.8448672,128.6217532
28285509,초록나무어린이집,유아교육,대구광역시 북구 동북로 345,35.8990668,128.6076915
28292348,새론어린이집,유아교육,대구광역시 동구 과학로 45,35.8830468,128.6693546
28298525,아이랑어린이집,유아교육,대구광역시 달성군 논공읍 논공로7길 40-22,35.7305598,128.4392054
28299061,엔젤어린이집,유아교육,대구광역시 북구 서변로 106,35.9250619,128.5977158
28306230,꼬마정원어린이집,유아교육,대구광역시 북구 복현로 173,35.9050563,128.6184072
28307318,키즈칼라풀어린이집,유아교육,대구광역시 북구 동북로 345,35.8990668,128.6076915
28310700,아이동산어린이집,유아교육,대구광역시 수성구 동대구로38길 55,35.8486267,128.6267654
28316482,태양어린이집,유아교육,대구광역시 달성군 가창면 가창로220길 9,35.802535,128.6232842
28322010,봄어린이집,유아교육,대구광역시 동구 동촌로11길 5,35.8894286,128.6496203
28323847,이편한어린이집,유아교육,대구광역시 수성구 들안로73길 50-7,35.8642125,128.6152175
28325468,복현푸르지오어린이집,유아교육,대구광역시 북구 동북로 345,35.8990668,128.6076915
28327261,웰키즈어린이집,유아교육,대구광역시 달성군 옥포면 강림3길 42,35.7784257,128.4345103
28328551,플레이방,유아교육,대구광역시 북구 대천로 88,35.93674130000001,128.5587465
28330204,해달별어린이집,유아교육,대구광역시 서구 국채보상로34길 12,35.8671532,128.5480703
28331056,자연솔어린이집,유아교육,대구광역시 동구 율하동로19길 14,35.8685602,128.7005312
28334626,홀트대구어린이집,유아교육,대구광역시 수성구 달구벌대로488길 13,35.8575985,128.6296926
28336663,예담어린이집,유아교육,대구광역시 동구 반야월북로 221,35.8736927,128.7223678
28340006,푸른어린이집,유아교육,대구광역시 달서구 달구벌대로323길 29,35.8537599,128.5418324
28342030,햇살나무어린이집,유아교육,대구광역시 동구 신암로16길 25,35.8761021,128.6102492
28345196,한신휴어린이집,유아교육,대구광역시 수성구 달구벌대로669길 50,35.837672,128.7227827
28348095,사랑어린이집,유아교육,대구광역시 중구 동덕로30길 53,35.8673292,128.6072633
28348184,범어숲어린이집,유아교육,대구광역시 수성구 동대구로 376,35.8497073,128.6256448
28348806,예담어린이집,유아교육,대구광역시 달서구 성서공단북로 132,35.8441592,128.4872848
28357023,트루엘어린이집,유아교육,대구광역시 북구 침산남로 215,35.8879351,128.5882472
28360837,동막어린이집,유아교육,대구광역시 중구 국채보상로149길 34-10,35.8698998,128.6118707
28360922,수성베베어린이집,유아교육,대구광역시 수성구 신천동로96길 58,35.8643689,128.616007
28363528,파크어린이집,유아교육,대구광역시 달성군 다사읍 서재로24길 29,35.8727702,128.5001397
28365596,더샵드림어린이집,유아교육,대구광역시 동구 팔공로51길 10,35.9222476,128.6368258
28371098,산나들어린이집,유아교육,대구광역시 북구 학정동로 7,35.9448471,128.5655958
28378642,유쉘어린이집,유아교육,대구광역시 동구 금호강변로3길 22,35.8688313,128.6877473
28382337,아이꿈어린이집,유아교육,대구광역시 수성구 용학로 272,35.8200687,128.6385216
28385699,스타클래스어린이집,유아교육,대구광역시 중구 남산로 30,35.8589917,128.5829342
28395762,씨앗어린이집,유아교육,대구광역시 동구 경안로 824,35.8756698,128.7165574
28402366,웃는아이어린이집,유아교육,대구광역시 달성군 현풍면 테크노상업로 33,35.6923045,128.4527294
28414489,아라어린이집,유아교육,대구광역시 북구 동천로24길 12,35.9407179,128.5616484
28417769,한빛어린이집,유아교육,대구광역시 달성군 논공읍 남리3길 1,35.7240721,128.4501459
28428630,효성해링턴어린이집,유아교육,대구광역시 중구 중앙대로66길 20,35.862588,128.5950518
28438917,자이도담어린이집,유아교육,대구광역시 중구 달구벌대로 1955,35.8639029,128.5781015
28444512,새봄어린이집,유아교육,대구광역시 수성구 범안로 40,35.816846,128.6416674
28455611,목련화어린이집,유아교육,대구광역시 동구 동촌로 190,35.8816743,128.6609235
28464529,초록숲어린이집,유아교육,대구광역시 북구 동변로 55,35.9179295,128.6024798
